0.2	4.74206e-07	0.0500005	1.03158e-05	4.92355e-06	5.16808e-06	0.000103363	0.05	3.34933e-13	-2.4463e-07	2.53401e-12	-0.05	1.03158e-06	-2.44524e-07	1.03363e-05	1e-05	2.44629e-05	0.000122462	0	0	3	1e-05	0
0.21	5.23441e-07	0.0500006	1.13494e-05	5.16818e-06	5.4127e-06	0.000108255	0.05	3.86982e-13	-2.44632e-07	2.78687e-12	-0.05	1.13494e-06	-2.44509e-07	1.08255e-05	1e-05	2.4463e-05	0.000122462	0	0	3	1e-05	0
0.22	5.75123e-07	0.0500006	1.2432e-05	5.41282e-06	5.65731e-06	0.000113148	0.05	4.44145e-13	-2.44633e-07	3.05169e-12	-0.05	1.2432e-06	-2.44493e-07	1.13148e-05	1e-05	2.44632e-05	0.000122462	0	0	3	1e-05	0
0.23	6.29251e-07	0.0500007	1.35634e-05	5.65745e-06	5.90193e-06	0.00011804	0.05	5.06671e-13	-2.44635e-07	3.32849e-12	-0.05	1.35634e-06	-2.44475e-07	1.1804e-05	1e-05	2.44633e-05	0.000122462	0	0	3	1e-05	0
0.24	6.85826e-07	0.0500007	1.47438e-05	5.90208e-06	6.14654e-06	0.000122933	0.0499999	5.7479e-13	-2.44637e-07	3.61725e-12	-0.0500001	1.47438e-06	-2.44456e-07	1.22933e-05	1e-05	2.44635e-05	0.000122462	0	0	3	1e-05	0
0.25	7.44847e-07	0.0500008	1.59732e-05	6.14672e-06	6.39116e-06	0.000127825	0.0499999	6.48752e-13	-2.44639e-07	3.91799e-12	-0.0500001	1.59732e-06	-2.44435e-07	1.27825e-05	1e-05	2.44637e-05	0.000122462	0	0	3	1e-05	0
0.26	8.06314e-07	0.0500009	1.72514e-05	6.39136e-06	6.63578e-06	0.000132718	0.0499999	7.28778e-13	-2.44641e-07	4.2307e-12	-0.0500001	1.72514e-06	-2.44412e-07	1.32718e-05	1e-05	2.44639e-05	0.000122462	0	0	3	1e-05	0
0.27	8.70228e-07	0.0500009	1.85786e-05	6.636e-06	6.88039e-06	0.00013761	0.0499999	8.15112e-13	-2.44643e-07	4.55537e-12	-0.0500001	1.85786e-06	-2.44387e-07	1.3761e-05	1e-05	2.44641e-05	0.000122462	0	0	3	1e-05	0
0.28	9.36588e-07	0.050001	1.99547e-05	6.88064e-06	7.12501e-06	0.000142503	0.0499999	9.08017e-13	-2.44645e-07	4.89202e-12	-0.0500001	1.99547e-06	-2.4436e-07	1.42503e-05	1e-05	2.44643e-05	0.000122462	0	0	3	1e-05	0
0.29	1.00539e-06	0.0500011	2.13797e-05	7.12529e-06	7.36962e-06	0.000147396	0.0499999	1.0077e-12	-2.44647e-07	5.24065e-12	-0.0500001	2.13797e-06	-2.44332e-07	1.47396e-05	1e-05	2.44645e-05	0.000122462	0	0	3	1e-05	0
0.3	1.07665e-06	0.0500011	2.28537e-05	7.36993e-06	7.61424e-06	0.000152288	0.0499999	1.11442e-12	-2.44649e-07	5.60124e-12	-0.0500001	2.28537e-06	-2.44301e-07	1.52288e-05	1e-05	2.44647e-05	0.000122462	0	0	3	1e-05	0
0.31	1.15035e-06	0.0500012	2.43766e-05	7.61458e-06	7.85886e-06	0.000157181	0.0499999	1.22841e-12	-2.44651e-07	5.9738e-12	-0.0500001	2.43766e-06	-2.44268e-07	1.57181e-05	1e-05	2.44649e-05	0.000122462	0	0	3	1e-05	0
0.32	1.22649e-06	0.0500013	2.59484e-05	7.85923e-06	8.10347e-06	0.000162074	0.0499999	1.34992e-12	-2.44654e-07	6.35834e-12	-0.0500001	2.59484e-06	-2.44233e-07	1.62074e-05	1e-05	2.44651e-05	0.000122462	0	0	3	1e-05	0
0.33	1.30508e-06	0.0500014	2.75691e-05	8.10389e-06	8.34809e-06	0.000166966	0.0499999	1.47918e-12	-2.44656e-07	6.75486e-12	-0.0500001	2.75691e-06	-2.44196e-07	1.66966e-05	1e-05	2.44654e-05	0.000122462	0	0	3	1e-05	0
0.34	1.38612e-06	0.0500015	2.92388e-05	8.34854e-06	8.59271e-06	0.000171859	0.0499999	1.61642e-12	-2.44659e-07	7.16334e-12	-0.0500001	2.92388e-06	-2.44156e-07	1.71859e-05	1e-05	2.44656e-05	0.000122462	0	0	3	1e-05	0
0.35	1.46961e-06	0.0500015	3.09574e-05	8.5932e-06	8.83732e-06	0.000176752	0.0499999	1.7619e-12	-2.44661e-07	7.5838e-12	-0.0500001	3.09574e-06	-2.44114e-07	1.76752e-05	1e-05	2.44659e-05	0.000122462	0	0	3	1e-05	0
0.36	1.55554e-06	0.0500016	3.27249e-05	8.83786e-06	9.08194e-06	0.000181645	0.0499999	1.91584e-12	-2.44664e-07	8.01623e-12	-0.0500001	3.27249e-06	-2.44069e-07	1.81645e-05	1e-05	2.44661e-05	0.000122462	0	0	3	1e-05	0
0.37	1.64392e-06	0.0500017	3.45413e-05	9.08253e-06	9.32656e-06	0.000186537	0.0499999	2.07849e-12	-2.44667e-07	8.46064e-12	-0.0500001	3.45413e-06	-2.44022e-07	1.86538e-05	1e-05	2.44664e-05	0.000122462	0	0	3	1e-05	0
0.38	1.73474e-06	0.0500018	3.64067e-05	9.32719e-06	9.57118e-06	0.00019143	0.0499999	2.25009e-12	-2.44669e-07	8.91703e-12	-0.0500001	3.64067e-06	-2.43972e-07	1.9143e-05	1e-05	2.44667e-05	0.000122462	0	0	3	1e-05	0
0.39	1.82802e-06	0.0500019	3.8321e-05	9.57186e-06	9.81579e-06	0.000196323	0.0499999	2.43087e-12	-2.44672e-07	9.38538e-12	-0.0500001	3.8321e-06	-2.4392e-07	1.96323e-05	1e-05	2.44669e-05	0.000122462	0	0	3	1e-05	0
0.4	1.92374e-06	0.050002	4.02842e-05	9.81654e-06	1.00604e-05	0.000201216	0.0499999	2.62109e-12	-2.44675e-07	9.86572e-12	-0.0500001	4.02843e-06	-2.43865e-07	2.01216e-05	1e-05	2.44672e-05	0.000122462	0	0	3	1e-05	0
0.41	2.0219e-06	0.0500021	4.22964e-05	1.00612e-05	1.0305e-05	0.000206109	0.0499999	2.82098e-12	-2.44678e-07	1.0358e-11	-0.0500001	4.22964e-06	-2.43806e-07	2.06109e-05	1e-05	2.44675e-05	0.000122462	0	0	3	1e-05	0
0.42	2.12251e-06	0.0500022	4.43575e-05	1.03059e-05	1.05496e-05	0.000211002	0.0499999	3.03076e-12	-2.44681e-07	1.08623e-11	-0.0500001	4.43575e-06	-2.43745e-07	2.11002e-05	1e-05	2.44678e-05	0.000122462	0	0	3	1e-05	0
0.43	2.22557e-06	0.0500023	4.64675e-05	1.05506e-05	1.07943e-05	0.000215895	0.0499999	3.25069e-12	-2.44684e-07	1.13786e-11	-0.0500001	4.64675e-06	-2.43681e-07	2.15895e-05	1e-05	2.44681e-05	0.000122462	0	0	3	1e-05	0
0.44	2.33108e-06	0.0500024	4.86265e-05	1.07953e-05	1.10389e-05	0.000220788	0.0499999	3.48101e-12	-2.44688e-07	1.19068e-11	-0.0500001	4.86265e-06	-2.43614e-07	2.20788e-05	1e-05	2.44684e-05	0.000122462	0	0	3	1e-05	0
0.45	2.43903e-06	0.0500025	5.08343e-05	1.10399e-05	1.12835e-05	0.000225681	0.0499999	3.72195e-12	-2.44691e-07	1.2447e-11	-0.0500001	5.08344e-06	-2.43544e-07	2.25681e-05	1e-05	2.44688e-05	0.000122462	0	0	3	1e-05	0
0.46	2.54943e-06	0.0500027	5.30911e-05	1.12846e-05	1.15281e-05	0.000230574	0.0499999	3.97377e-12	-2.44694e-07	1.29992e-11	-0.0500001	5.30912e-06	-2.4347e-07	2.30574e-05	1e-05	2.44691e-05	0.000122462	0	0	3	1e-05	0
0.47	2.66228e-06	0.0500028	5.53969e-05	1.15293e-05	1.17727e-05	0.000235467	0.0499999	4.23667e-12	-2.44698e-07	1.35634e-11	-0.0500001	5.53969e-06	-2.43394e-07	2.35468e-05	1e-05	2.44694e-05	0.000122462	0	0	3	1e-05	0
0.48	2.77757e-06	0.0500029	5.77516e-05	1.1774e-05	1.20174e-05	0.000240361	0.0499999	4.51093e-12	-2.44701e-07	1.41396e-11	-0.0500001	5.77516e-06	-2.43313e-07	2.40361e-05	1e-05	2.44698e-05	0.000122462	0	0	3	1e-05	0
0.49	2.89531e-06	0.050003	6.01552e-05	1.20187e-05	1.2262e-05	0.000245254	0.0499999	4.79677e-12	-2.44705e-07	1.47277e-11	-0.0500001	6.01552e-06	-2.4323e-07	2.45254e-05	1e-05	2.44701e-05	0.000122462	0	0	3	1e-05	0
0.5	3.0155e-06	0.0500031	6.26077e-05	1.22634e-05	1.25066e-05	0.000250147	0.0499999	5.09442e-12	-2.44709e-07	1.53278e-11	-0.0500001	6.26078e-06	-2.43143e-07	2.50147e-05	1e-05	2.44705e-05	0.000122462	0	0	3	1e-05	0
0.51	3.13813e-06	0.0500033	6.51092e-05	1.25081e-05	1.27512e-05	0.00025504	0.0499999	5.40415e-12	-2.44713e-07	1.59399e-11	-0.0500001	6.51092e-06	-2.43052e-07	2.55041e-05	1e-05	2.44709e-05	0.000122462	0	0	3	1e-05	0
0.52	3.26321e-06	0.0500034	6.76596e-05	1.27529e-05	1.29958e-05	0.000259934	0.0499999	5.72617e-12	-2.44716e-07	1.6564e-11	-0.0500001	6.76596e-06	-2.42958e-07	2.59934e-05	1e-05	2.44713e-05	0.000122462	0	0	3	1e-05	0
0.53	3.39074e-06	0.0500035	7.02589e-05	1.29976e-05	1.32404e-05	0.000264827	0.0499999	6.06074e-12	-2.4472e-07	1.72001e-11	-0.0500001	7.0259e-06	-2.4286e-07	2.64827e-05	1e-05	2.44716e-05	0.000122462	0	0	3	1e-05	0
0.54	3.52072e-06	0.0500036	7.29072e-05	1.32423e-05	1.34851e-05	0.000269721	0.0499999	6.40809e-12	-2.44724e-07	1.78481e-11	-0.0500001	7.29073e-06	-2.42758e-07	2.69721e-05	1e-05	2.4472e-05	0.000122462	0	0	3	1e-05	0
